uid,mass_avg_log1p,mass_var_log1p,light_element_fraction,heavy_element_fraction,en_atom_mean,en_atom_std,en_diff_mean_filled,en_diff_max_filled,en_diff_var_filled,en_diff_missing_flag,is_ionic_like_clean,gap_pbe_log1p,gap_pbe_near_zero_flag,alpha_el_mean_log1p,alpha_el_inplane_mean_log1p,alpha_el_out_of_plane_log1p,alpha_el_anisotropy_log1p,alpha_el_anisotropy_ratio,alpha_el_ratio_z_xy,alpha_el_xy_anisotropy_ratio,has_inversion_symmetry,is_janus_like_clean,is_janus_like_missing_flag,pointgroup__neg1,pointgroup__neg3,pointgroup__neg3m,pointgroup__neg4,pointgroup__neg42m,pointgroup__neg6m2,pointgroup__n_1,pointgroup__n_2,pointgroup__n_2_over_m,pointgroup__n_222,pointgroup__n_3,pointgroup__n_32,pointgroup__n_3m,pointgroup__n_4_over_mmm,pointgroup__n_422,pointgroup__n_6mm,pointgroup__m,pointgroup__mm2,pointgroup__mmm,layergroup__c2_over_m11,layergroup__c211,layergroup__c222,layergroup__cm11,layergroup__cm2e,layergroup__cm2m,layergroup__cmm2,layergroup__cmme,layergroup__cmmm,layergroup__pneg1,layergroup__pneg3,layergroup__pneg31m,layergroup__pneg3m1,layergroup__pneg4,layergroup__pneg42_1m,layergroup__pneg42m,layergroup__pneg4m2,layergroup__pneg62m,layergroup__pneg6m2,layergroup__p1,layergroup__p112,layergroup__p112_over_a,layergroup__p112_over_m,layergroup__p11a,layergroup__p11m,layergroup__p2_over_b11,layergroup__p2_over_m11,layergroup__p211,layergroup__p2_1_over_b11,layergroup__p2_1_over_m11,layergroup__p2_111,layergroup__p2_122,layergroup__p2_12_12,layergroup__p3,layergroup__p312,layergroup__p31m,layergroup__p3m1,layergroup__p4_over_mbm,layergroup__p4_over_mmm,layergroup__p4_over_nbm,layergroup__p4_over_nmm,layergroup__p42_12,layergroup__p6mm,layergroup__pb11,layergroup__pb2_1a,layergroup__pb2_1m,layergroup__pb2n,layergroup__pbma,layergroup__pm11,layergroup__pm2_1b,layergroup__pm2_1n,layergroup__pm2a,layergroup__pm2m,layergroup__pmam,layergroup__pman,layergroup__pmm2,layergroup__pmma,layergroup__pmmm,layergroup__pmmn
1MoTe2-1,4.771108264,5.409881102,0,1,2.12,0.028284271,0.06,0.06,0,0,0,0.658469469,0,2.010612367,2.34835457,0.383223484,2.302717563,1.391694372,0.049322934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1NiBr2-1,4.301814815,4.614914821,0,0,2.61,0.494974747,1.05,1.05,0,0,0,0.628941263,0,1.019114258,1.248094421,0.296261827,1.143864756,1.207899813,0.138834189,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1NiCl2-1,3.788671997,4.796225803,0.666666667,0,2.743333333,0.589255651,1.25,1.25,0,0,0,0.796884949,0,0.842454976,1.040978973,0.264059419,0.928133341,1.157119824,0.164960443,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1NiF2-1,3.503443051,5.86122489,0.666666667,0,3.29,0.975807358,2.07,2.07,0,0,1,0.935893018,0,0.430534436,0.540965606,0.164589121,0.43097431,1.00125762,0.249292797,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1NiO2-1,3.441389845,6.006505111,0.666666667,0,2.93,0.721248917,1.53,1.53,0,0,0,0.824640326,0,1.401433995,1.698790968,0.221855839,1.652294665,1.378280052,0.055601716,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1NiS2-1,3.736184389,5.066548795,0.666666667,0,2.356666667,0.315841029,0.67,0.67,0,0,0,0.459556629,0,2.10307755,2.451806471,0.304112818,2.420712753,1.425864592,0.033500983,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1NiSe2-1,4.293354789,4.525879916,0,0,2.336666667,0.301698893,0.64,0.64,0,0,0,0.058446178,0,2.46821232,2.833740894,0.326459071,2.810782417,1.446388339,0.0241147,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1OsCl2-1,4.477829118,8.580119931,0.666666667,0.333333333,2.84,0.45254834,0.96,0.96,0,0,0,0.845824915,0,1.135636565,1.393292578,0.249420722,1.320370673,1.29891545,0.09355129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1OTl2-1,4.959947664,8.972982416,0.333333333,0.666666667,2.226666667,0.857956228,1.82,1.82,0,0,1,0.690775547,0,1.385144107,1.661443116,0.373212293,1.571635307,1.273456929,0.106023574,0.000912368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbBr2-1,4.814912338,8.189230436,0,0.333333333,2.75,0.296984848,0.63,0.63,0,0,0,1.099991177,0,0.861124109,1.054674957,0.304076201,0.922538954,1.109715012,0.189932867,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbBr2-2,4.814912338,8.189230436,0,0.333333333,2.75,0.296984848,0.63,0.63,0,0,0,1.18627651,0,0.866861817,1.055470245,0.330485844,0.908936522,1.07412462,0.209063497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbCl2-1,4.540098189,8.788155006,0.666666667,0.333333333,2.883333333,0.391265752,0.83,0.83,0,0,0,1.213897033,0,0.712655777,0.879085099,0.262987787,0.745684672,1.065887875,0.213538654,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbCl2-2,4.540098189,8.788155006,0.666666667,0.333333333,2.883333333,0.391265752,0.83,0.83,0,0,0,1.328508586,0,0.734797882,0.899057009,0.293126168,0.749845469,1.029134197,0.233730507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbI2-1,5.041272264,7.268159483,0,1,2.55,0.155563492,0.33,0.33,0,0,0,0.916070676,0,1.069467851,1.296690199,0.355673343,1.172491677,1.165219772,0.160750327,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbI2-2,5.041272264,7.268159483,0,1,2.55,0.155563492,0.33,0.33,0,0,0,0.946652534,0,1.059713545,1.280280926,0.379348597,1.143049467,1.132997984,0.177596026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbO2-1,4.391143285,9.00269615,0.666666667,0.333333333,3.07,0.523259018,1.11,1.11,0,0,0,0.852843543,0,0.867384552,1.082413064,0.213853206,0.998185134,1.240952087,0.122164975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbS2-1,4.515683019,8.827240605,0.666666667,0.333333333,2.496666667,0.11785113,0.25,0.25,0,0,0,0.871097236,0,0.892894296,1.107126983,0.24314793,1.011744859,1.213708653,0.135885682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbS2-2,4.515683019,8.827240605,0.666666667,0.333333333,2.496666667,0.11785113,0.25,0.25,0,0,0,0.56268354,0,1.436445348,1.726196492,0.321124536,1.656428958,1.322811716,0.081978255,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbS2-3,4.515683019,8.827240605,0.666666667,0.333333333,2.496666667,0.11785113,0.25,0.25,0,0,0,0.513784363,0,1.126332301,1.371809338,0.313360813,1.273814824,1.235155046,0.125069787,0.0001933058998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbSe2-1,4.809856445,8.2038317,0,0.333333333,2.476666667,0.103708995,0.22,0.22,0,0,0,0.706554196,0,1.013458677,1.246468329,0.269465832,1.153344465,1.235688131,0.124802324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PbSe2-2,4.809856445,8.2038317,0,0.333333333,2.476666667,0.103708995,0.22,0.22,0,0,0,0.078786918,0,1.853650458,2.182135556,0.349810145,2.133742692,1.383301482,0.053246858,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PdBr2-1,4.496946316,5.057799101,0,0.333333333,2.706666667,0.358267436,0.76,0.76,0,0,0,0.180745992,0,1.17049084,1.425054157,0.303474814,1.335928413,1.260819247,0.112269839,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PdCl2-1,4.096120762,7.021330144,0.666666667,0.333333333,2.84,0.45254834,0.96,0.96,0,0,0,0.380236748,0,0.99028421,1.218598296,0.270875571,1.122111117,1.224191464,0.13058524,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PdF2-2,3.894646233,7.438005169,0.666666667,0.333333333,3.386666667,0.839100047,1.78,1.78,0,0,1,0.539001526,0,0.589954157,0.74723727,0.173447612,0.65324196,1.146603367,0.17045113,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PdO2-1,3.853107755,7.505425929,0.666666667,0.333333333,3.026666667,0.584541606,1.24,1.24,0,0,0,0.866652299,0,1.278519845,1.561752055,0.214811087,1.510178432,1.361290176,0.063609534,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PdS2-1,4.057795832,7.114572428,0.666666667,0.333333333,2.453333333,0.179133718,0.38,0.38,0,0,0,0.739752034,0,1.381305404,1.675954451,0.225137724,1.627728118,1.37320925,0.058126476,0.022743147,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PdS2-2,4.057795832,7.114572428,0.666666667,0.333333333,2.453333333,0.179133718,0.38,0.38,0,0,0,0.775160247,0,1.81611977,2.145176139,0.305112735,2.102519193,1.396042842,0.047295788,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PdSe2-1,4.489991257,5.126536859,0,0.333333333,2.433333333,0.164991582,0.35,0.35,0,0,0,0.443380829,0,2.119695588,2.468032555,0.327421338,2.434649993,1.420710812,0.035871691,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PdSe2-2,4.489991257,5.126536859,0,0.333333333,2.433333333,0.164991582,0.35,0.35,0,0,0,0.206394287,0,3.337811462,3.715736662,0.830566252,3.683721847,1.428493743,0.032293715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PdTe2-1,4.800243427,4.612018681,0,1,2.133333333,0.047140452,0.1,0.1,0,0,0,0,1,2.614903153,2.984923377,0.356068985,2.963068584,1.449347505,0.022768504,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PtBr2-1,4.7816078,7.989184558,0,0.333333333,2.733333333,0.320555074,0.68,0.68,0,0,0,0.141548552,0,1.128233645,1.376394624,0.299650462,1.284042717,1.249266918,0.118012391,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PtCl2-1,4.496024739,8.641816459,0.666666667,0.333333333,2.866666667,0.414835978,0.88,0.88,0,0,0,0.338812154,0,0.964816315,1.189057908,0.266160769,1.091601469,1.218392107,0.133514323,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PtO2-1,4.339806093,8.871739346,0.666666667,0.333333333,3.053333333,0.546829244,1.16,1.16,0,0,0,0.983566941,0,1.080105353,1.335842961,0.205849512,1.273862301,1.323725312,0.081538335,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PtS2-1,4.470495283,8.683837703,0.666666667,0.333333333,2.48,0.141421356,0.3,0.3,0,0,0,0.98889309,0,1.542010993,1.846065197,0.301771646,1.788853861,1.356183597,0.066028622,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PtSe2-1,4.776380238,8.005315153,0,0.333333333,2.46,0.127279221,0.27,0.27,0,0,0,0.773184273,0,1.764767167,2.08789893,0.325516128,2.039036239,1.380766025,0.054435216,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PtTe2-1,5.017897747,6.92057287,0,1,2.16,0.084852814,0.18,0.18,0,0,0,0.264342624,0,2.103217307,2.448815927,0.356407283,2.411120549,1.410700732,0.040492099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1RuBr2-1,4.476874586,4.610709385,0,0.333333333,2.706666667,0.358267436,0.76,0.76,0,0,0,0.715544314,0,1.314070197,1.592082309,0.289625101,1.521271861,1.31483415,0.085827561,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1RuCl2-1,4.066002242,6.86472817,0.666666667,0.333333333,2.84,0.45254834,0.96,0.96,0,0,0,0.77990141,0,1.167036559,1.428389704,0.257293305,1.355461688,1.301064447,0.092505262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1RuCl2-3,4.066002242,6.86472817,0.666666667,0.333333333,2.84,0.45254834,0.96,0.96,0,0,0,0.380365935,0,1.463686356,1.758968757,0.30209776,1.696303994,1.340739867,0.073379255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1RuI2-1,4.781557503,5.00571789,0,1,2.506666667,0.21684608,0.46,0.46,0,0,0,0.704262223,0,1.500253436,1.796411663,0.331114137,1.729078683,1.330948127,0.07806691,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ScBr2-1,4.237790531,5.607322726,0,0,2.426666667,0.754247233,1.6,1.6,0,0,0,0.145900702,0,1.364116481,1.644918461,0.318904503,1.569650282,1.306532047,0.089848605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ScCl2-1,3.679300388,3.04836727,0.666666667,0,2.56,0.848528137,1.8,1.8,0,0,1,0.102092039,0,1.24113153,1.509542748,0.284618331,1.433990312,1.29919629,0.093414532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ScH2-1,2.81285056,6.064264011,0.666666667,0,1.92,0.395979798,0.84,0.84,0,0,0,0.31166351,0,2.070157624,2.42227504,0.211290084,2.401181013,1.44904674,0.022905247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ScI2-2,4.611006455,7.308664713,0,0.666666667,2.226666667,0.612825877,1.3,1.3,0,0,0,0.100699503,0,1.576927741,1.878286998,0.361591555,1.809382574,1.329841675,0.078597942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ScO2-2,3.282839181,5.232898872,0.666666667,0,2.746666667,0.980521403,2.08,2.08,0,0,1,0.90160647,0,0.565948417,0.705909085,0.20862024,0.584286277,1.042822628,0.226167406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ScS2-2,3.620564924,3.63645579,0.666666667,0,2.173333333,0.575113515,1.22,1.22,0,0,0,0.541328771,0,0.908002617,1.114955042,0.292097706,0.997021406,1.156034387,0.16552587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ScSe2-2,4.228768612,5.553407568,0,0,2.153333333,0.56097138,1.19,1.19,0,0,0,0.444537069,0,1.053657113,1.284920003,0.318893928,1.175194678,1.198409195,0.143669082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1SiS2-1,3.457420173,1.506574277,1,0,2.353333333,0.320555074,0.68,0.68,0,0,0,0.991266526,0,0.85052629,1.046012932,0.285235499,0.922751787,1.130754881,0.178778513,6.855158135e-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1SiS2-2,3.457420173,1.506574277,1,0,2.353333333,0.320555074,0.68,0.68,0,0,0,0.868248518,0,1.149881165,1.401814302,0.298862993,1.312176885,1.257868304,0.113736359,0.002951959,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
